shop_id,category_id,subcategory_id,paths
3,10,49,/c/electrical-lighting/alarms-sensors/cat10650011
3,2,7,/c/electrical-lighting/speakers/cat7790006
3,2,7,/c/electrical-lighting/telephone-accessories/cat830124
3,2,7,/c/electrical-lighting/electric-vehicle-charging/cat12700003
3,2,7,/c/electrical-lighting/card-readers/cat6020002
3,2,7,/c/electrical-lighting/energy-monitors/cat8970005
3,2,7,/c/electrical-lighting/remote-controls/cat4320029
3,2,9,/c/electrical-lighting/inline-relays/cat4620060
3,3,13,/c/heating-plumbing/smart-heating/cat10340001
3,3,13,/c/security-ironmongery/smart-security/cat8880001
3,3,13,/c/electrical-lighting/smart-electrical/cat4320011
3,3,13,/c/electrical-lighting/smart-lighting/cat8860001
3,3,13,/c/electrical-lighting/smart-home-kits/cat8840002
3,2,10,/c/electrical-lighting/light-bulbs/cat8350001
3,2,10,/c/electrical-lighting/led-batten-lights/cat8010010
3,2,10,/c/electrical-lighting/outdoor-lighting/cat8370001
3,2,10,/c/electrical-lighting/indoor-lighting/cat12410001
3,2,10,/c/electrical-lighting/downlights/cat840836
3,2,10,/c/electrical-lighting/work-lights/cat4780004
3,2,10,/c/electrical-lighting/led-strip-lights/cat8580002
3,2,10,/c/electrical-lighting/tube-lights/cat2690010
3,2,10,/c/electrical-lighting/smart-lighting/cat8860001
3,2,10,/c/electrical-lighting/torches/cat4780002
3,2,10,/c/electrical-lighting/inspection-lamps/cat4780006
3,2,10,/c/electrical-lighting/commercial-lighting/cat840784
3,2,10,/c/electrical-lighting/light-fittings/cat12410002
3,2,10,/c/electrical-lighting/lighting-accessories/cat13850001
3,2,10,/c/electrical-lighting/lighting-transformers/cat840844
3,2,10,/c/electrical-lighting/motion-sensors/cat4910012
3,2,10,/c/electrical-lighting/led-drivers/cat13820001
3,2,10,/c/electrical-lighting/fluorescent-starters/cat840802
3,5,20,/c/bathrooms-kitchens/showers/cat820272
3,5,20,/c/bathrooms-kitchens/shower-kits-riser-rails/cat820282
3,5,20,/c/bathrooms-kitchens/shower-heads/cat820278
3,5,20,/c/bathrooms-kitchens/shower-valves/cat820336
3,5,20,/c/bathrooms-kitchens/shower-screens/cat820004
3,1,6,/c/heating-plumbing/extractor-fans/cat840510
3,5,20,/c/bathrooms-kitchens/shower-pumps/cat820270
3,5,20,/c/bathrooms-kitchens/shower-enclosures/cat820268
3,5,20,/c/bathrooms-kitchens/shower-spares-parts/cat820276
3,5,20,/c/bathrooms-kitchens/shower-hoses/cat820280
3,5,20,/c/bathrooms-kitchens/shower-trays/cat820294
3,5,20,/c/bathrooms-kitchens/shower-curtains-rails/cat820274
3,5,26,/c/bathrooms-kitchens/bathroom-wall-panels/cat11500002
3,5,20,/c/bathrooms-kitchens/wet-rooms/cat2650018
3,15,60,/c/sealants-adhesives/sealants/cat850032
3,15,60,/c/sealants-adhesives/shower-waterproofing-kits/cat850062
3,5,24,/c/heating-plumbing/toilet-spares/cat831530
3,5,25,/c/bathrooms-kitchens/bathroom-taps/cat7310006
3,5,23,/c/bathrooms-kitchens/toilets-basins/cat9080002
3,5,24,/c/bathrooms-kitchens/toilet-seats/cat820048
3,1,1,/c/heating-plumbing/towel-radiators/cat830996
3,5,20,/c/bathrooms-kitchens/shower-screens/cat820004
3,5,26,/c/bathrooms-kitchens/bathroom-accessories/cat820006
3,5,19,/c/bathrooms-kitchens/bathroom-furniture/cat820008
3,5,21,/c/bathrooms-kitchens/bath-panels/cat820230
3,3,10,/c/electrical-lighting/bathroom-lighting/cat840826
3,5,21,/c/bathrooms-kitchens/baths/cat820232
3,5,22,/c/bathrooms-kitchens/cloakroom-suites/cat11510001
3,5,26,/c/heating-plumbing/macerators/cat831614
3,5,19,/c/bathrooms-kitchens/bathroom-suites/cat7310003
3,5,19,/c/bathrooms-kitchens/bathroom-wall-panels/cat11500002
3,5,26,/c/auto-cleaning/bathroom-cleaners/cat15680004
3,15,60,/c/sealants-adhesives/sealants/cat850032
3,5,25,/c/bathrooms-kitchens/bathroom-taps/cat7310006
3,5,25,/c/bathrooms-kitchens/reviver-kits-tap-spares/cat820108
3,5,28,/c/bathrooms-kitchens/commercial-taps/cat820222
3,5,25,/c/bathrooms-kitchens/bathroom-tap-sets/cat14640002
3,5,25,/c/bathrooms-kitchens/bidet-taps/cat14640004
3,5,28,/c/bathrooms-kitchens/commercial-taps/cat820222
3,5,26,/c/bathrooms-kitchens/hand-dryers/cat820224
3,5,22,/c/bathrooms-kitchens/commercial-basins/cat1470008
3,5,28,/c/bathrooms-kitchens/urinals/cat5360004
3,5,28,/c/heating-plumbing/commercial-extractor-fans/cat840658
3,5,28,/c/bathrooms-kitchens/drinking-fountains/cat3030002
3,5,24,/c/heating-plumbing/toilet-flush-buttons/cat11430001
3,5,26,/c/auto-cleaning/soap-dispensers/cat810154
3,6,36,/c/bathrooms-kitchens/commercial-kitchens/cat7320001
3,6,36,/c/auto-cleaning/paper-towel-dispensers/cat5030020
3,6,36,/c/bathrooms-kitchens/commercial-showers/cat820226
3,6,28,/c/bathrooms-kitchens/grab-rails/cat820218
3,6,28,/c/bathrooms-kitchens/shower-seats/cat6720001
3,6,28,/c/bathrooms-kitchens/doc-m-packs/cat12440001
3,6,28,/c/bathrooms-kitchens/back-rests/cat12440002
3,6,28,/c/bathrooms-kitchens/accessible-basins/cat12440003
3,6,30,/c/bathrooms-kitchens/kitchen-taps/cat820368
3,6,32,/c/bathrooms-kitchens/appliances/cat820362
3,6,30,/c/bathrooms-kitchens/sinks/cat820366
3,6,31,/c/bathrooms-kitchens/worktops-fittings/cat14090004
3,6,29,/c/bathrooms-kitchens/kitchen-storage-bins/cat4990002
3,6,33,/c/electrical-lighting/kitchen-lighting/cat840840
3,6,32,/c/bathrooms-kitchens/kitchen-accessories/cat820360
3,6,31,/c/bathrooms-kitchens/splashbacks/cat820372
3,6,29,/c/bathrooms-kitchens/waste-disposal-units/cat4520004
3,6,30,/c/bathrooms-kitchens/kitchen-sink-waste-strainers/cat10290003
3,6,36,/c/bathrooms-kitchens/commercial-kitchens/cat7320001
3,6,29,/c/security-ironmongery/cabinet-hardware/cat840222
3,16,61,/c/outdoor-gardening/lawn-mowers/cat840622
3,16,61,/c/outdoor-gardening/hedge-trimmers/cat840612
3,16,61,/c/outdoor-gardening/garden-multi-tools/cat9710003
3,16,61,/c/outdoor-gardening/grass-trimmers/cat840602
3,16,61,/c/auto-cleaning/pressure-washers/cat810150
3,16,61,/c/outdoor-gardening/blowers-garden-vacs/cat840596
3,16,61,/c/outdoor-gardening/chainsaws/cat840736
3,16,61,/c/outdoor-gardening/garden-power-spares/cat1660004
3,16,61,/c/outdoor-gardening/garden-shredders/cat840618
3,16,61,/c/outdoor-gardening/garden-maintenance/cat11660001
3,9,42,/c/outdoor-gardening/water-pumps/cat840680
3,16,61,/c/outdoor-gardening/log-splitters/cat840610
3,16,61,/c/outdoor-gardening/log-saws/cat13490002
3,16,61,/c/outdoor-gardening/log-sawhorses/cat8760001
3,9,41,/c/outdoor-gardening/decking/cat840490
3,9,41,/c/outdoor-gardening/fencing/cat840542
3,9,43,/c/outdoor-gardening/raised-beds-planters/cat840584
3,9,43,/c/outdoor-gardening/lawn-edging/cat9710002
3,9,39,/c/outdoor-gardening/patio-kits/cat15540001
3,9,44,/c/outdoor-gardening/gates/cat5370004
3,9,46,/c/outdoor-gardening/trellis/cat5840088
3,9,46,/c/outdoor-gardening/railway-sleepers/cat13220001
3,9,46,/c/outdoor-gardening/decorative-stones/cat15540002
3,9,46,/c/outdoor-gardening/arbours/cat840652
3,9,46,/c/outdoor-gardening/arches/cat7260005
3,9,40,/c/outdoor-gardening/garden-bars/cat16350001
3,9,40,/c/outdoor-gardening/garden-furniture/cat11740009
3,9,43,/c/outdoor-gardening/compost-bins/cat2910002
3,9,42,/c/outdoor-gardening/garden-ponds/cat11780002
3,9,40,/c/outdoor-gardening/hot-tubs-accessories/cat15760006
3,16,61,/c/outdoor-gardening/gabions/cat15540003
3,16,61,/c/outdoor-gardening/rakes-hoes/cat8420013
3,16,61,/c/outdoor-gardening/tree-loppers/cat2730024
3,16,61,/c/outdoor-gardening/pruning-saws/cat16090001
3,16,61,/c/outdoor-gardening/hedge-shears/cat2730022
3,16,61,/c/outdoor-gardening/secateurs/cat2730020
3,16,61,/c/tools/bow-saws/cat9790015
3,16,61,/c/tools/axes/cat9790002
3,16,61,/c/outdoor-gardening/shovels-spades/cat840568
3,16,61,/c/outdoor-gardening/edging-knives-mutts/cat2730028
3,16,61,/c/outdoor-gardening/garden-trowels/cat2630002
3,16,61,/c/outdoor-gardening/forks/cat9950001
3,16,61,/c/outdoor-gardening/garden-trollies/cat7490005
3,16,61,/c/outdoor-gardening/fencing-tools/cat840566
3,16,61,/c/outdoor-gardening/mattocks-picks/cat840570
3,16,61,/c/outdoor-gardening/garden-sieves/cat9730008
3,16,61,/c/outdoor-gardening/insulated-hand-tools/cat1790002
3,9,42,/c/outdoor-gardening/garden-hoses/cat840692
3,9,42,/c/outdoor-gardening/garden-taps/cat831688
3,9,42,/c/outdoor-gardening/garden-spray-guns/cat11820005
3,9,42,/c/outdoor-gardening/water-butts/cat1660006
3,9,42,/c/outdoor-gardening/water-pumps/cat840680
3,9,42,/c/outdoor-gardening/garden-sprayers/cat11820001
3,9,42,/c/outdoor-gardening/hose-tap-connectors/cat11820002
3,9,42,/c/outdoor-gardening/hose-pipe-fittings/cat840690
3,9,42,/c/outdoor-gardening/hose-pipe-connectors/cat11820003
3,9,42,/c/outdoor-gardening/watering-cans/cat6830006
3,9,42,/c/outdoor-gardening/irrigation-systems/cat840696
3,9,42,/c/outdoor-gardening/garden-sprinklers/cat11820006
3,9,42,/c/outdoor-gardening/garden-water-timers/cat7170001
3,9,43,/c/outdoor-gardening/weed-control/cat840530
3,9,43,/c/outdoor-gardening/lawn-seed-treatments/cat11780004
3,9,43,/c/outdoor-gardening/compost/cat15760003
3,9,43,/c/outdoor-gardening/top-soil/cat15760004
3,9,43,/c/outdoor-gardening/garden-incinerators/cat6830002
3,9,43,/c/outdoor-gardening/garden-bags/cat9970017
3,9,43,/c/auto-cleaning/outdoor-cleaning/cat810180
3,9,43,/c/outdoor-gardening/lawn-care/cat3210002
3,9,43,/c/outdoor-gardening/garden-spreaders/cat7490007
3,9,43,/c/outdoor-gardening/plant-tree-ties/cat15490001
3,9,46,/c/outdoor-gardening/play-sand/cat16200001
3,9,39,/c/outdoor-gardening/sheds/cat3730003
3,9,39,/c/outdoor-gardening/garden-rooms/cat14180001
3,9,39,/c/outdoor-gardening/garden-storage/cat5440008
3,9,39,/c/outdoor-gardening/summerhouses/cat4220003
3,9,39,/c/outdoor-gardening/log-cabins/cat6690001
3,9,39,/c/outdoor-gardening/garden-workshops/cat1690006
3,9,39,/c/outdoor-gardening/awnings/cat3830050
3,9,39,/c/outdoor-gardening/pergolas/cat7580001
3,9,39,/c/outdoor-gardening/gazebos/cat6370006
3,9,39,/c/outdoor-gardening/greenhouses/cat840666
3,9,39,/c/outdoor-gardening/shed-bases/cat840656
3,9,39,/c/outdoor-gardening/garages/cat11740010
3,9,39,/c/building-doors/roofing-felt/cat11740015
3,9,39,/c/outdoor-gardening/small-animal-houses/cat11740013
3,9,39,/c/outdoor-gardening/playhouses/cat840674
3,9,39,/c/outdoor-gardening/dog-kennels-runs/cat11740014
3,15,62,/c/screws-nails-fixings/screws-trade-packs/cat10070001
3,15,62,/c/screws-nails-fixings/woodscrews/cat840066
3,15,62,/c/screws-nails-fixings/decking-screws/cat840048
3,15,62,/c/screws-nails-fixings/timber-screws/cat7020001
3,15,62,/c/screws-nails-fixings/drywall-screws/cat840050
3,15,62,/c/screws-nails-fixings/stainless-steel-screws/cat7270018
3,15,62,/c/screws-nails-fixings/roofing-screws/cat840056
3,15,62,/c/screws-nails-fixings/self-tapping-drilling-screws/cat840058
3,15,62,/c/screws-nails-fixings/masonry-screws/cat840054
3,15,62,/c/screws-nails-fixings/electrical-screws/cat840224
3,15,62,/c/screws-nails-fixings/security-screws/cat840238
3,15,62,/c/screws-nails-fixings/hinge-screws/cat840060
3,15,62,/c/screws-nails-fixings/screw-caps-cups/cat840046
3,15,62,/c/screws-nails-fixings/flooring-screws/cat840052
3,15,62,/c/screws-nails-fixings/wall-plugs/cat840026
3,15,62,/c/screws-nails-fixings/frame-hammer-fixings/cat840010
3,15,62,/c/screws-nails-fixings/heavy-duty-fixings/cat840012
3,15,62,/c/screws-nails-fixings/hooks-eyes/cat840014
3,15,62,/c/screws-nails-fixings/packers-shims/cat840018
3,15,62,/c/screws-nails-fixings/plasterboard-fixings/cat840020
3,15,62,/c/screws-nails-fixings/resin-fixings/cat840022
3,15,62,/c/screws-nails-fixings/cavity-fixings/cat4450012
3,15,62,/c/screws-nails-fixings/hose-tool-clips/cat840130
3,15,62,/c/screws-nails-fixings/furniture-fixings/cat840134
3,15,62,/c/screws-nails-fixings/mirror-picture-fittings/cat840136
3,15,62,/c/screws-nails-fixings/sanitary-fixings-kits/cat840138
3,15,62,/c/screws-nails-fixings/bolts/cat840086
3,15,62,/c/screws-nails-fixings/nuts/cat840096
3,15,62,/c/screws-nails-fixings/washers/cat840104
3,15,62,/c/screws-nails-fixings/multipacks/cat840094
3,15,62,/c/screws-nails-fixings/bright-nails/cat840028
3,15,62,/c/screws-nails-fixings/galvanised-nails/cat840030
3,15,62,/c/screws-nails-fixings/masonry-nails/cat840032
3,15,62,/c/screws-nails-fixings/collated-nails/cat840034
3,15,62,/c/screws-nails-fixings/panel-pins/cat840036
3,15,62,/c/screws-nails-fixings/roofing-nails/cat840038
3,15,62,/c/screws-nails-fixings/upvc-nails/cat840042
3,15,62,/c/screws-nails-fixings/staples-tacks/cat840154
3,16,63,/c/tools/nail-guns/cat830710
3,10,48,/c/electrical-lighting/cctv-systems/cat4530012
3,10,48,/c/electrical-lighting/cctv-cameras/cat810280
3,10,48,/c/electrical-lighting/ip-cameras/cat6530011
3,10,48,/c/electrical-lighting/cctv-accessories/cat810278
3,10,49,/c/electrical-lighting/burglar-alarms/cat810260
3,10,49,/c/electrical-lighting/pir-sensors/cat7300073
3,10,49,/c/electrical-lighting/burglar-alarm-accessories/cat10650013
3,10,49,/c/electrical-lighting/home-alarm-systems/cat10840001
3,10,49,/c/safety-workwear/co-heat-fire-alarms/cat5280012
3,10,47,/c/security-ironmongery/door-locks-bolts/cat810226
3,10,47,/c/security-ironmongery/padlocks/cat810236
3,10,47,/c/security-ironmongery/key-safes-cabinets/cat810230
3,10,47,/c/security-ironmongery/safes/cat810242
3,10,47,/c/security-ironmongery/post-boxes/cat810240
3,10,50,/c/security-ironmongery/vehicle-outdoor-security/cat810246
3,10,50,/c/security-ironmongery/garage-security/cat810228
3,10,50,/c/security-ironmongery/commercial-security/cat4570008
3,10,50,/c/security-ironmongery/window-locks/cat810408
3,10,47,/c/electrical-lighting/security-lights/cat4910002
3,10,47,/c/electrical-lighting/camera-doorbells/cat12210001
3,10,47,/c/security-ironmongery/smart-security/cat8880001
3,10,47,/c/security-ironmongery/door-hinges/cat840980
3,10,47,/c/security-ironmongery/fire-door-hinges/cat840988
3,10,47,/c/security-ironmongery/tee-hinges/cat841000
3,10,47,/c/security-ironmongery/cabinet-hinges/cat840984
3,10,47,/c/security-ironmongery/specialist-hinges/cat840996
3,10,47,/c/security-ironmongery/window-hinges/cat841002
3,10,47,/c/security-ironmongery/finger-protectors/cat840334
3,10,47,/c/security-ironmongery/gate-hinges/cat840972
3,10,47,/c/security-ironmongery/door-handles/cat6760002
3,10,47,/c/security-ironmongery/door-accessories/cat840388
3,10,47,/c/security-ironmongery/front-door-furniture/cat840240
3,10,47,/c/security-ironmongery/door-locks-bolts/cat810226
3,10,47,/c/security-ironmongery/door-closers/cat840234
3,10,47,/c/security-ironmongery/door-knobs/cat6760003
3,10,47,/c/security-ironmongery/panic-hardware/cat840328
3,10,47,/c/security-ironmongery/cabinet-hardware/cat840222
3,10,47,/c/security-ironmongery/door-stops/cat840320
3,10,47,/c/electrical-lighting/doorbells/cat830116
3,10,47,/c/security-ironmongery/push-to-exit-buttons/cat14370001
3,10,47,/c/security-ironmongery/outdoor-hardware/cat840246
3,10,47,/c/security-ironmongery/brackets/cat840218
3,10,47,/c/security-ironmongery/hooks/cat4460002
3,10,47,/c/security-ironmongery/draught-excluders/cat840242
3,10,47,/c/security-ironmongery/window-furniture/cat840258
3,10,47,/c/security-ironmongery/wardrobe-fittings/cat840252
3,10,47,/c/security-ironmongery/sliding-door-gear/cat841006
3,10,47,/c/security-ironmongery/wheels-castors/cat840226
3,10,47,/c/security-ironmongery/rope-chain/cat840228
3,10,47,/c/security-ironmongery/protective-wall-plates/cat10120001
3,15,64,/c/building-doors/doors/cat11180005
3,10,47,/c/security-ironmongery/door-furniture/cat6760001
3,15,64,/c/building-doors/garage-doors/cat850240
3,15,64,/c/building-doors/access-panels/cat15920002
3,15,64,/c/building-doors/sliding-wardrobe-doors/cat850246
3,15,64,/c/security-ironmongery/wardrobe-fittings/cat840252
3,15,64,/c/building-doors/porches/cat850230
3,15,65,/c/building-doors/windows/cat850222
3,15,65,/c/security-ironmongery/window-furniture/cat840258
3,15,65,/c/building-doors/window-sills/cat15760001
3,15,65,/c/building-doors/window-coverings/cat1230014
3,15,65,/c/building-doors/roof-windows/cat850314
3,15,65,/c/building-doors/roof-window-flashing/cat3830060
3,15,65,/c/building-doors/roof-lanterns/cat15920001
3,15,65,/c/building-doors/glazing-sheets/cat850312
3,15,65,/c/security-ironmongery/blinds/cat4940012
3,15,60,/c/sealants-adhesives/putty/cat850100
3,15,60,c/building-doors/aggregates-chemicals/cat850190
3,15,66,/c/building-doors/roofing/cat3830016
3,15,66,/c/building-doors/builders-metalwork/cat850192
3,16,67,c/tools/building-tools/cat831276
3,15,66,/c/building-doors/damp-proofing/cat850206
3,15,68,/c/building-doors/plastering/cat850216
3,15,66,/c/building-doors/loft-insulation/cat850298
3,15,69,/c/building-doors/cement-mixers/cat850204
3,16,67,/c/building-doors/wheelbarrows/cat3850012
3,15,64,/c/building-doors/soffits-fascias/cat16450010
3,16,67,/c/tools/concrete-breakers/cat830792
3,16,67,/c/building-doors/construction-equipment/cat830700
3,15,70,/c/building-doors/timber/cat16400002
3,15,64,/c/building-doors/wall-chasers/cat830800
3,16,67,/c/tools/disc-cutters/cat830798
3,15,71,/c/building-doors/stair-hand-rail-kits/cat3830048
3,1,4,/c/heating-plumbing/soil-pipe/cat7760005
3,1,4,/c/heating-plumbing/guttering/cat831536
3,1,4,/c/heating-plumbing/underground-drainage/cat831514
3,1,4,/c/heating-plumbing/drainage-channels/cat850408
3,1,4,/c/building-doors/soffits-fascias/cat16450010
3,1,4,/c/outdoor-gardening/water-butts/cat1660006
3,4,15,/c/building-doors/underlay/cat850024
3,4,14,/c/building-doors/flooring-vinyl/cat14850001
3,4,14,/c/building-doors/carpet-tiles/cat850010
3,4,14,/c/building-doors/laminate-flooring/cat15480001
3,16,67,/c/tools/flooring-tools/cat831278
3,15,73,/c/building-doors/floorboards/cat16400004
3,4,14,/c/building-doors/door-strips/cat14650004
3,4,14,/c/building-doors/scotia/cat14650003
3,4,14,/c/building-doors/carpet-grippers/cat15500001
3,15,60,/c/building-doors/flooring-sealants-adhesives/cat850008
3,15,73,/c/building-doors/skirting-board/cat9460002
3,16,74,/c/safety-workwear/floor-safety/cat850012
3,4,17,/c/sealants-adhesives/tile-adhesive-grout/cat850086
3,10,50,/c/security-ironmongery/thresholds/cat840962
3,13,52,/c/painting-decorating/floor-paint/cat850170
3,15,62,/c/screws-nails-fixings/flooring-screws/cat840052
3,15,60,/c/sealants-adhesives/double-sided-tape/cat850116
3,4,18,/c/heating-plumbing/underfloor-heating/cat830968
3,4,17,/c/sealants-adhesives/tile-adhesives/cat2650062
3,4,17,/c/sealants-adhesives/grout/cat850090
3,15,67,/c/tools/tiling-tools/cat831290
3,15,67,/c/tools/tile-saws/cat830868
3,4,17,/c/sealants-adhesives/tile-floor-sealer/cat12120001
3,4,17,/c/sealants-adhesives/tile-trims/cat9550003
3,4,17,/c/building-doors/self-levelling-compound/cat9390001
3,4,17,/c/sealants-adhesives/grout-pens/cat850088
3,16,74,/c/safety-workwear/safety-boots/cat850524
3,16,74,/c/safety-workwear/safety-trainer-boots/cat4690016
3,16,74,/c/safety-workwear/safety-trainers/cat850528
3,16,74,/c/safety-workwear/dealer-boots/cat5540028
3,16,74,/c/safety-workwear/waterproof-footwear/cat6160028
3,16,74,/c/safety-workwear/metal-free-footwear/cat5650040
